"industry","gender","condition","age","time_code","volume","ratio"
"全産業","総数","完全失業者","15歳以上","2003-09",3460000,5.2
"全産業","総数","完全失業者","15歳以上","2003-10",3430000,5.1
"全産業","総数","完全失業者","15歳以上","2003-11",3300000,5
"全産業","総数","完全失業者","15歳以上","2003-12",3000000,4.5
"全産業","総数","完全失業者","15歳以上","2004-01",3230000,4.9
"全産業","総数","完全失業者","15歳以上","2004-02",3300000,5
"全産業","総数","完全失業者","15歳以上","2004-03",3330000,5
"全産業","総数","完全失業者","15歳以上","2004-04",3350000,5
"全産業","総数","完全失業者","15歳以上","2004-05",3190000,4.8
"全産業","総数","完全失業者","15歳以上","2004-06",3090000,4.6
"全産業","総数","完全失業者","15歳以上","2004-07",3180000,4.8
"全産業","総数","完全失業者","15歳以上","2004-08",3140000,4.7
"全産業","総数","完全失業者","15歳以上","2004-09",3090000,4.6
"全産業","総数","完全失業者","15歳以上","2004-10",3110000,4.7
"全産業","総数","完全失業者","15歳以上","2004-11",2900000,4.4
"全産業","総数","完全失業者","15歳以上","2004-12",2700000,4.1
"全産業","総数","完全失業者","15歳以上","2005-01",2960000,4.5
"全産業","総数","完全失業者","15歳以上","2005-02",3080000,4.7
"全産業","総数","完全失業者","15歳以上","2005-03",3130000,4.8
"全産業","総数","完全失業者","15歳以上","2005-04",3100000,4.7
"全産業","総数","完全失業者","15歳以上","2005-05",3070000,4.6
"全産業","総数","完全失業者","15歳以上","2005-06",2800000,4.2
"全産業","総数","完全失業者","15歳以上","2005-07",2890000,4.3
"全産業","総数","完全失業者","15歳以上","2005-08",2840000,4.2
"全産業","総数","完全失業者","15歳以上","2005-09",2850000,4.2
"全産業","総数","完全失業者","15歳以上","2005-10",3040000,4.5
"全産業","総数","完全失業者","15歳以上","2005-11",2920000,4.4
"全産業","総数","完全失業者","15歳以上","2005-12",2650000,4
"全産業","総数","完全失業者","15歳以上","2006-01",2920000,4.5
"全産業","総数","完全失業者","15歳以上","2006-02",2770000,4.2
"全産業","総数","完全失業者","15歳以上","2006-03",2890000,4.4
"全産業","総数","完全失業者","15歳以上","2006-04",2840000,4.3
"全産業","総数","完全失業者","15歳以上","2006-05",2770000,4.1
"全産業","総数","完全失業者","15歳以上","2006-06",2780000,4.1
"全産業","総数","完全失業者","15歳以上","2006-07",2680000,4
"全産業","総数","完全失業者","15歳以上","2006-08",2720000,4.1
"全産業","総数","完全失業者","15歳以上","2006-09",2800000,4.2
"全産業","総数","完全失業者","15歳以上","2006-10",2810000,4.2
"全産業","総数","完全失業者","15歳以上","2006-11",2590000,3.9
"全産業","総数","完全失業者","15歳以上","2006-12",2440000,3.7
"全産業","総数","完全失業者","15歳以上","2007-01",2640000,4
"全産業","総数","完全失業者","15歳以上","2007-02",2700000,4.1
"全産業","総数","完全失業者","15歳以上","2007-03",2810000,4.2
"全産業","総数","完全失業者","15歳以上","2007-04",2680000,4
"全産業","総数","完全失業者","15歳以上","2007-05",2580000,3.8
"全産業","総数","完全失業者","15歳以上","2007-06",2410000,3.6
"全産業","総数","完全失業者","15歳以上","2007-07",2340000,3.5
"全産業","総数","完全失業者","15歳以上","2007-08",2490000,3.7
"全産業","総数","完全失業者","15歳以上","2007-09",2690000,4
"全産業","総数","完全失業者","15歳以上","2007-10",2710000,4
"全産業","総数","完全失業者","15歳以上","2007-11",2460000,3.7
"全産業","総数","完全失業者","15歳以上","2007-12",2310000,3.5
"全産業","総数","完全失業者","15歳以上","2008-01",2560000,3.9
"全産業","総数","完全失業者","15歳以上","2008-02",2660000,4.1
"全産業","総数","完全失業者","15歳以上","2008-03",2680000,4.1
"全産業","総数","完全失業者","15歳以上","2008-04",2750000,4.1
"全産業","総数","完全失業者","15歳以上","2008-05",2700000,4
"全産業","総数","完全失業者","15歳以上","2008-06",2650000,3.9
"全産業","総数","完全失業者","15歳以上","2008-07",2560000,3.8
"全産業","総数","完全失業者","15歳以上","2008-08",2720000,4.1
"全産業","総数","完全失業者","15歳以上","2008-09",2710000,4.1
"全産業","総数","完全失業者","15歳以上","2008-10",2550000,3.8
"全産業","総数","完全失業者","15歳以上","2008-11",2560000,3.9
"全産業","総数","完全失業者","15歳以上","2008-12",2700000,4.1
"全産業","総数","完全失業者","15歳以上","2009-01",2770000,4.2
"全産業","総数","完全失業者","15歳以上","2009-02",2990000,4.6
"全産業","総数","完全失業者","15歳以上","2009-03",3350000,5.1
"全産業","総数","完全失業者","15歳以上","2009-04",3460000,5.2
"全産業","総数","完全失業者","15歳以上","2009-05",3470000,5.2
"全産業","総数","完全失業者","15歳以上","2009-06",3480000,5.2
"全産業","総数","完全失業者","15歳以上","2009-07",3590000,5.4
"全産業","総数","完全失業者","15歳以上","2009-08",3610000,5.4
"全産業","総数","完全失業者","15歳以上","2009-09",3630000,5.5
"全産業","総数","完全失業者","15歳以上","2009-10",3440000,5.2
"全産業","総数","完全失業者","15歳以上","2009-11",3310000,5
"全産業","総数","完全失業者","15歳以上","2009-12",3170000,4.8
"全産業","総数","完全失業者","15歳以上","2010-01",3230000,4.9
"全産業","総数","完全失業者","15歳以上","2010-02",3240000,5
"全産業","総数","完全失業者","15歳以上","2010-03",3500000,5.3
"全産業","総数","完全失業者","15歳以上","2010-04",3560000,5.4
"全産業","総数","完全失業者","15歳以上","2010-05",3470000,5.2
"全産業","総数","完全失業者","15歳以上","2010-06",3440000,5.2
"全産業","総数","完全失業者","15歳以上","2010-07",3310000,5
"全産業","総数","完全失業者","15歳以上","2010-08",3370000,5.1
"全産業","総数","完全失業者","15歳以上","2010-09",3400000,5.1
"全産業","総数","完全失業者","15歳以上","2010-10",3340000,5
"全産業","総数","完全失業者","15歳以上","2010-11",3180000,4.8
"全産業","総数","完全失業者","15歳以上","2010-12",2990000,4.6
"全産業","総数","完全失業者","15歳以上","2011-01",3100000,4.8
"全産業","総数","完全失業者","15歳以上","2011-02",3020000,4.6
"全産業","総数","完全失業者","15歳以上","2011-03",NA,NA
"全産業","総数","完全失業者","15歳以上","2011-04",NA,NA
"全産業","総数","完全失業者","15歳以上","2011-05",NA,NA
"全産業","総数","完全失業者","15歳以上","2011-06",NA,NA
"全産業","総数","完全失業者","15歳以上","2011-07",NA,NA
"全産業","総数","完全失業者","15歳以上","2011-08",NA,NA
"全産業","総数","完全失業者","15歳以上","2011-09",2750000,4.2
"全産業","総数","完全失業者","15歳以上","2011-10",2880000,4.4
"全産業","総数","完全失業者","15歳以上","2011-11",2800000,4.3
"全産業","総数","完全失業者","15歳以上","2011-12",2750000,4.2
"全産業","総数","完全失業者","15歳以上","2012-01",2910000,4.5
"全産業","総数","完全失業者","15歳以上","2012-02",2890000,4.4
"全産業","総数","完全失業者","15歳以上","2012-03",3070000,4.7
"全産業","総数","完全失業者","15歳以上","2012-04",3150000,4.8
"全産業","総数","完全失業者","15歳以上","2012-05",2970000,4.5
"全産業","総数","完全失業者","15歳以上","2012-06",2880000,4.4
"全産業","総数","完全失業者","15歳以上","2012-07",2880000,4.4
"全産業","総数","完全失業者","15歳以上","2012-08",2770000,4.2
"全産業","総数","完全失業者","15歳以上","2012-09",2750000,4.2
"全産業","総数","完全失業者","15歳以上","2012-10",2710000,4.1
"全産業","総数","完全失業者","15歳以上","2012-11",2600000,4
"全産業","総数","完全失業者","15歳以上","2012-12",2590000,4
"全産業","総数","完全失業者","15歳以上","2013-01",2730000,4.2
"全産業","総数","完全失業者","15歳以上","2013-02",2770000,4.2
"全産業","総数","完全失業者","15歳以上","2013-03",2800000,4.3
"全産業","総数","完全失業者","15歳以上","2013-04",2910000,4.4
"全産業","総数","完全失業者","15歳以上","2013-05",2790000,4.2
"全産業","総数","完全失業者","15歳以上","2013-06",2600000,3.9
"全産業","総数","完全失業者","15歳以上","2013-07",2550000,3.9
"全産業","総数","完全失業者","15歳以上","2013-08",2710000,4.1
"全産業","総数","完全失業者","15歳以上","2013-09",2580000,3.9
"全産業","総数","完全失業者","15歳以上","2013-10",2630000,4
"全産業","総数","完全失業者","15歳以上","2013-11",2490000,3.8
"全産業","総数","完全失業者","15歳以上","2013-12",2250000,3.4
"全産業","総数","完全失業者","15歳以上","2014-01",2380000,3.7
"全産業","総数","完全失業者","15歳以上","2014-02",2320000,3.6
"全産業","総数","完全失業者","15歳以上","2014-03",2460000,3.8
"全産業","総数","完全失業者","15歳以上","2014-04",2540000,3.9
"全産業","総数","完全失業者","15歳以上","2014-05",2420000,3.6
"全産業","総数","完全失業者","15歳以上","2014-06",2450000,3.7
"全産業","総数","完全失業者","15歳以上","2014-07",2480000,3.8
"全産業","総数","完全失業者","15歳以上","2014-08",2310000,3.5
"全産業","総数","完全失業者","15歳以上","2014-09",2330000,3.5
"全産業","総数","完全失業者","15歳以上","2014-10",2330000,3.5
"全産業","総数","完全失業者","15歳以上","2014-11",2190000,3.3
"全産業","総数","完全失業者","15歳以上","2014-12",2100000,3.2
"全産業","総数","完全失業者","15歳以上","2015-01",2310000,3.5
"全産業","総数","完全失業者","15歳以上","2015-02",2260000,3.5
"全産業","総数","完全失業者","15歳以上","2015-03",2280000,3.5
"全産業","総数","完全失業者","15歳以上","2015-04",2340000,3.6
"全産業","総数","完全失業者","15歳以上","2015-05",2240000,3.4
"全産業","総数","完全失業者","15歳以上","2015-06",2240000,3.4
"全産業","総数","完全失業者","15歳以上","2015-07",2220000,3.4
"全産業","総数","完全失業者","15歳以上","2015-08",2250000,3.4
"全産業","総数","完全失業者","15歳以上","2015-09",2270000,3.4
"全産業","総数","完全失業者","15歳以上","2015-10",2080000,3.1
"全産業","総数","完全失業者","15歳以上","2015-11",2090000,3.2
"全産業","総数","完全失業者","15歳以上","2015-12",2040000,3.1
"全産業","総数","完全失業者","15歳以上","2016-01",2110000,3.2
"全産業","総数","完全失業者","15歳以上","2016-02",2130000,3.2
"全産業","総数","完全失業者","15歳以上","2016-03",2160000,3.3
"全産業","総数","完全失業者","15歳以上","2016-04",2240000,3.4
"全産業","総数","完全失業者","15歳以上","2016-05",2160000,3.2
"全産業","総数","完全失業者","15歳以上","2016-06",2100000,3.1
"全産業","総数","完全失業者","15歳以上","2016-07",2030000,3
"全産業","総数","完全失業者","15歳以上","2016-08",2120000,3.2
"全産業","総数","完全失業者","15歳以上","2016-09",2040000,3
"全産業","総数","完全失業者","15歳以上","2016-10",1950000,2.9
"全産業","総数","完全失業者","15歳以上","2016-11",1970000,3
"全産業","総数","完全失業者","15歳以上","2016-12",1930000,2.9
"全産業","総数","完全失業者","15歳以上","2017-01",1970000,3
"全産業","総数","完全失業者","15歳以上","2017-02",1880000,2.8
"全産業","総数","完全失業者","15歳以上","2017-03",1880000,2.8
"全産業","総数","完全失業者","15歳以上","2017-04",1970000,2.9
"全産業","総数","完全失業者","15歳以上","2017-05",2100000,3.1
"全産業","総数","完全失業者","15歳以上","2017-06",1920000,2.8
"全産業","総数","完全失業者","15歳以上","2017-07",1910000,2.8
"全産業","総数","完全失業者","15歳以上","2017-08",1890000,2.8
"全産業","総数","完全失業者","15歳以上","2017-09",1900000,2.8
"全産業","総数","完全失業者","15歳以上","2017-10",1810000,2.7
"全産業","総数","完全失業者","15歳以上","2017-11",1780000,2.6
"全産業","総数","完全失業者","15歳以上","2017-12",1740000,2.6
"全産業","総数","完全失業者","15歳以上","2018-01",1590000,2.4
"全産業","総数","完全失業者","15歳以上","2018-02",1660000,2.5
"全産業","総数","完全失業者","15歳以上","2018-03",1740000,2.5
